asset,conditionId,timestamp,timestamp_utc,price,source
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776445217,2026-04-17T17:00:17+00:00,0.5,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776448838,2026-04-17T18:00:38+00:00,0.5,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776452406,2026-04-17T19:00:06+00:00,0.51,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776456014,2026-04-17T20:00:14+00:00,0.51,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776470420,2026-04-18T00:00:20+00:00,0.665,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776495655,2026-04-18T07:00:55+00:00,0.515,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776499257,2026-04-18T08:00:57+00:00,0.515,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776506459,2026-04-18T10:00:59+00:00,0.515,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776510014,2026-04-18T11:00:14+00:00,0.515,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776524434,2026-04-18T15:00:34+00:00,0.505,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776535211,2026-04-18T18:00:11+00:00,0.525,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776560458,2026-04-19T01:00:58+00:00,0.52,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776574855,2026-04-19T05:00:55+00:00,0.49,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776582050,2026-04-19T07:00:50+00:00,0.495,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776614421,2026-04-19T16:00:21+00:00,0.51,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776672004,2026-04-20T08:00:04+00:00,0.5,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776679200,2026-04-20T10:00:00+00:00,0.5,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776690014,2026-04-20T13:00:14+00:00,0.5,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776711603,2026-04-20T19:00:03+00:00,0.505,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776718835,2026-04-20T21:00:35+00:00,0.505,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776726003,2026-04-20T23:00:03+00:00,0.505,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776744058,2026-04-21T04:00:58+00:00,0.51,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776751219,2026-04-21T06:00:19+00:00,0.51,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776758430,2026-04-21T08:00:30+00:00,0.5,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776765643,2026-04-21T10:00:43+00:00,0.5,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776780044,2026-04-21T14:00:44+00:00,0.53,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776790836,2026-04-21T17:00:36+00:00,0.535,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776798054,2026-04-21T19:00:54+00:00,0.535,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776801627,2026-04-21T20:00:27+00:00,0.535,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776805237,2026-04-21T21:00:37+00:00,0.535,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776808854,2026-04-21T22:00:54+00:00,0.535,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776812446,2026-04-21T23:00:46+00:00,0.535,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776816017,2026-04-22T00:00:17+00:00,0.525,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776819608,2026-04-22T01:00:08+00:00,0.535,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776823212,2026-04-22T02:00:12+00:00,0.54,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776826807,2026-04-22T03:00:07+00:00,0.54,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776830408,2026-04-22T04:00:08+00:00,0.54,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776834010,2026-04-22T05:00:10+00:00,0.55,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776837612,2026-04-22T06:00:12+00:00,0.555,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776841208,2026-04-22T07:00:08+00:00,0.55,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776844807,2026-04-22T08:00:07+00:00,0.55,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776848409,2026-04-22T09:00:09+00:00,0.55,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776852008,2026-04-22T10:00:08+00:00,0.555,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776855609,2026-04-22T11:00:09+00:00,0.55,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776859215,2026-04-22T12:00:15+00:00,0.555,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776862808,2026-04-22T13:00:08+00:00,0.545,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776866409,2026-04-22T14:00:09+00:00,0.555,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776870016,2026-04-22T15:00:16+00:00,0.55,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776873610,2026-04-22T16:00:10+00:00,0.555,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776877215,2026-04-22T17:00:15+00:00,0.55,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776880815,2026-04-22T18:00:15+00:00,0.53,clob_prices_history
43723156364591925549156018770399577995211804219946164760232216165034392153046,0x042be00df0e5f9d06a2869014d575394d4eaaf830e21dccf95efdabb92c0dabd,1776884409,2026-04-22T19:00:09+00:00,0.53,clob_prices_history
