asset,conditionId,timestamp,timestamp_utc,price,source
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770493515,2026-02-07T19:45:15+00:00,0.031,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770494416,2026-02-07T20:00:16+00:00,0.0305,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770495315,2026-02-07T20:15:15+00:00,0.0305,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770496216,2026-02-07T20:30:16+00:00,0.0305,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770497115,2026-02-07T20:45:15+00:00,0.031,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770498020,2026-02-07T21:00:20+00:00,0.0305,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770498916,2026-02-07T21:15:16+00:00,0.031,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770499815,2026-02-07T21:30:15+00:00,0.0305,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770500715,2026-02-07T21:45:15+00:00,0.031,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770501616,2026-02-07T22:00:16+00:00,0.0305,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770502514,2026-02-07T22:15:14+00:00,0.031,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770503416,2026-02-07T22:30:16+00:00,0.0305,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770504328,2026-02-07T22:45:28+00:00,0.031,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770505216,2026-02-07T23:00:16+00:00,0.0305,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770506115,2026-02-07T23:15:15+00:00,0.031,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770507017,2026-02-07T23:30:17+00:00,0.0305,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770507915,2026-02-07T23:45:15+00:00,0.03,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770508822,2026-02-08T00:00:22+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770509714,2026-02-08T00:15:14+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770510615,2026-02-08T00:30:15+00:00,0.0305,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770511514,2026-02-08T00:45:14+00:00,0.0315,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770512417,2026-02-08T01:00:17+00:00,0.03,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770513314,2026-02-08T01:15:14+00:00,0.03,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770514216,2026-02-08T01:30:16+00:00,0.03,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770515114,2026-02-08T01:45:14+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770516016,2026-02-08T02:00:16+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770516915,2026-02-08T02:15:15+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770517816,2026-02-08T02:30:16+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770518714,2026-02-08T02:45:14+00:00,0.0285,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770519616,2026-02-08T03:00:16+00:00,0.029,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770520513,2026-02-08T03:15:13+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770521415,2026-02-08T03:30:15+00:00,0.029,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770522313,2026-02-08T03:45:13+00:00,0.0285,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770523244,2026-02-08T04:00:44+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770524119,2026-02-08T04:15:19+00:00,0.029,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770525027,2026-02-08T04:30:27+00:00,0.029,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770525913,2026-02-08T04:45:13+00:00,0.028,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770526816,2026-02-08T05:00:16+00:00,0.029,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770527714,2026-02-08T05:15:14+00:00,0.029,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770528615,2026-02-08T05:30:15+00:00,0.029,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770529525,2026-02-08T05:45:25+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770530417,2026-02-08T06:00:17+00:00,0.029,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770531314,2026-02-08T06:15:14+00:00,0.029,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770532216,2026-02-08T06:30:16+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770533113,2026-02-08T06:45:13+00:00,0.0295,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770534030,2026-02-08T07:00:30+00:00,0.029,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770534913,2026-02-08T07:15:13+00:00,0.0285,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770535814,2026-02-08T07:30:14+00:00,0.028,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770536714,2026-02-08T07:45:14+00:00,0.028,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770537614,2026-02-08T08:00:14+00:00,0.028,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770538513,2026-02-08T08:15:13+00:00,0.028,clob_prices_history
111454342508149116463457544709576456826893959411434417236478517831239949790711,0x0b755fb0a049c45843f1384e7467deb70d9c434c24cccb43811c7ca952a73637,1770539415,2026-02-08T08:30:15+00:00,0.028,clob_prices_history
